Player Name,2022-2023,2022-2023(*)
Vince Williams Jr,"508,891.00","508,891.00"
Cole Swider,"508,891.00","508,891.00"
Scottie Pippen Jr,"508,891.00","508,891.00"
Moussa Diabate,"508,891.00","508,891.00"
Kendall Brown,"508,891.00","508,891.00"
Trevor Hudgins,"508,891.00","508,891.00"
Darius Days,"508,891.00","508,891.00"
Buddy Boeheim,"508,891.00","508,891.00"
Collin Gillespie,"508,891.00","508,891.00"
Jack White,"508,891.00","508,891.00"
McKinley Wright,"508,891.00","508,891.00"
Isaiah Mobley,"508,891.00","508,891.00"
Mamadi Diakite,"508,891.00","508,891.00"
Malcolm Hill,"508,891.00","508,891.00"
JD Davison,"508,891.00","508,891.00"
Mfiondu Kabengele,"508,891.00","508,891.00"
Trent Forrest,"508,891.00","508,891.00"
John Butler,"503,041.00","503,041.00"
Chima Moneke,"500,000.00","500,000.00"
Facundo Campazzo,"464,299.00","464,299.00"
Orlando Robinson,"386,055.00","386,055.00"
Dru Smith,"374,357.00","374,357.00"
AJ Lawson,"371,432.00","371,432.00"
Louis King,"307,089.00","307,089.00"
Jared Rhoden,"307,089.00","307,089.00"
Robert Woodard,"300,000.00","300,000.00"
Didi Louzada,"268,032.00","268,032.00"
Jarrett Culver,"260,295.00","260,295.00"
Olivier Sarr,"257,371.00","257,371.00"
Alondes Williams,"254,446.00","254,446.00"
DJ Wilson,"250,000.00","250,000.00"
Donovan Williams,"239,822.00","239,822.00"
