Jakob Poeltl,"$3,754,885","$4,343,721"
Tyler Herro,"$3,640,200","$4,211,051"
Donovan Mitchell,"$3,635,760","$4,205,914"
Stanley Johnson,"$3,623,000","$4,191,153"
Jake Layman,"$3,581,986","$4,143,708"
Thon Maker,"$3,569,643","$4,129,429"
Jerome Robinson,"$3,567,720","$4,127,205"
Danuel House,"$3,540,000","$4,095,138"
Domantas Sabonis,"$3,529,554","$4,083,053"
DeMarcus Cousins,"$3,500,000","$4,048,865"
TJ McConnell,"$3,500,000","$4,048,865"
Boban Marjanovic,"$3,500,000","$4,048,865"
Dario Saric,"$3,481,985","$4,028,025"
Taurean Prince,"$3,481,985","$4,028,025"
Romeo Langford,"$3,458,400","$4,000,741"
Bam Adebayo,"$3,454,080","$3,995,744"
Michael Porter,"$3,389,400","$3,920,921"
Denzel Valentine,"$3,377,568","$3,907,233"
Juan Hernangomez,"$3,321,029","$3,841,828"
Sekou Doumbouya,"$3,285,120","$3,800,288"
Justin Jackson,"$3,280,920","$3,795,429"
Troy Brown,"$3,219,480","$3,724,354"
Yogi Ferrell,"$3,150,000","$3,643,978"
Zhaire Smith,"$3,058,800","$3,538,476"
Khem Birch,"$3,000,000","$3,470,455"
Quinn Cook,"$3,000,000","$3,470,455"
Ryan Arcidiacono,"$3,000,000","$3,470,455"
Nickeil Alexander-Walker,"$2,964,840","$3,429,782"
DJ Wilson,"$2,961,120","$3,425,478"
Cedi Osman,"$2,907,143","$3,363,037"
Donte DiVincenzo,"$2,905,800","$3,361,483"
Bryn Forbes,"$2,875,000","$3,325,853"
Goga Bitadze,"$2,816,760","$3,258,480"
TJ Leaf,"$2,813,280","$3,254,454"
Lonnie Walker,"$2,764,200","$3,197,678"
Alex Caruso,"$2,750,000","$3,181,251"
Malik Beasley,"$2,731,713","$3,160,096"
Luka Samanic,"$2,689,920","$3,111,749"
John Collins,"$2,686,560","$3,107,862"
Kevin Huerter,"$2,636,280","$3,049,697"
Caris LeVert,"$2,625,717","$3,037,478"
Marko Guduric,"$2,625,000","$3,036,648"
DeAndre Bembry,"$2,603,981","$3,012,333"
Matisse Thybulle,"$2,582,160","$2,987,090"
Harry Giles,"$2,578,800","$2,983,203"
Wesley Matthews,"$2,564,753","$2,966,954"
Kyle Korver,"$2,564,753","$2,966,954"
Udonis Haslem,"$2,564,753","$2,966,954"
Jared Dudley,"$2,564,753","$2,966,954"
Rajon Rondo,"$2,564,753","$2,966,954"
Dwight Howard,"$2,564,753","$2,966,954"
Tyson Chandler,"$2,564,753","$2,966,954"
Thabo Sefolosha,"$2,564,753","$2,966,954"
Jose Juan Barea,"$2,564,753","$2,966,954"
Wilson Chandler,"$2,564,753","$2,966,954"
Vince Carter,"$2,564,753","$2,966,954"
Josh Okogie,"$2,530,680","$2,927,537"
Vincent Poirier,"$2,505,793","$2,898,748"
Rondae Hollis-Jefferson,"$2,500,000","$2,892,046"
Brandon Clarke,"$2,478,840","$2,867,568"
Terrance Ferguson,"$2,475,840","$2,864,097"
Grayson Allen,"$2,429,400","$2,810,375"
Alfonzo McKinnie,"$2,391,985","$2,767,092"
Grant Williams,"$2,379,840","$2,753,043"
Jarrett Allen,"$2,376,840","$2,749,572"
Pascal Siakam,"$2,351,838","$2,720,650"
Skal Labissiere,"$2,338,846","$2,705,620"
Chandler Hutchison,"$2,332,320","$2,698,071"
Patrick Patterson,"$2,331,593","$2,697,230"
Dejounte Murray,"$2,321,735","$2,685,826"
Alec Burks,"$2,320,044","$2,683,870"
Damian Jones,"$2,305,057","$2,666,532"
Darius Bazley,"$2,284,800","$2,643,099"
OG Anunoby,"$2,281,800","$2,639,628"
Ante Zizic,"$2,281,800","$2,639,628"
Markieff Morris,"$2,259,887","$2,614,279"
Luke Kornet,"$2,250,000","$2,602,841"
Aaron Holiday,"$2,239,200","$2,590,348"
Ty Jerome,"$2,193,480","$2,537,458"
Willie Cauley-Stein,"$2,177,483","$2,518,952"
Kyle O'Quinn,"$2,174,318","$2,515,291"
Austin Rivers,"$2,174,310","$2,515,282"
Carmelo Anthony,"$2,159,029","$2,497,605"
Anfernee Simons,"$2,149,560","$2,486,651"
Nassir Little,"$2,105,520","$2,435,704"
Moritz Wagner,"$2,063,520","$2,387,118"
Dylan Windler,"$2,035,800","$2,355,051"
Caleb Swanigan,"$2,033,160","$2,351,997"
Michael Carter-Williams,"$2,028,594","$2,346,715"
Mike Muscala,"$2,028,594","$2,346,715"
Ben McLemore,"$2,028,594","$2,346,715"
Edmond Sumner,"$2,000,000","$2,313,637"
Torrey Craig,"$2,000,000","$2,313,637"
Noah Vonleh,"$2,000,000","$2,313,637"
Landry Shamet,"$1,995,120","$2,307,992"
Mfiondu Kabengele,"$1,977,000","$2,287,030"
Kyle Kuzma,"$1,974,600","$2,284,254"
Jordan Poole,"$1,964,760","$2,272,871"
Tony Bradley,"$1,962,360","$2,270,094"
Keldon Johnson,"$1,950,600","$2,256,490"
Derrick White,"$1,948,080","$2,253,575"
Robert Williams,"$1,937,520","$2,241,359"
Josh Hart,"$1,934,160","$2,237,472"
Jacob Evans,"$1,925,880","$2,227,893"
Dzanan Musa,"$1,911,600","$2,211,374"
Omari Spellman,"$1,897,800","$2,195,410"
Glenn Robinson III,"$1,882,867","$2,178,135"
James Ennis,"$1,882,867","$2,178,135"
Nerlens Noel,"$1,882,867","$2,178,135"
Shabazz Napier,"$1,845,301","$2,134,678"
Bruno Caboclo,"$1,845,301","$2,134,678"
JR Smith,"$1,746,470","$2,020,348"
Emmanuel Mudiay,"$1,737,145","$2,009,561"
Mario Hezonja,"$1,737,145","$2,009,561"
Raul Neto,"$1,737,145","$2,009,561"
JaKarr Sampson,"$1,737,145","$2,009,561"
Pat Connaughton,"$1,723,050","$1,993,256"
Jahlil Okafor,"$1,702,486","$1,969,467"
Rodions Kurucs,"$1,699,236","$1,965,707"
Cheick Diallo,"$1,678,854","$1,942,129"
Willy Hernangomez,"$1,676,735","$1,939,678"
Georges Niang,"$1,645,357","$1,903,379"
Derrick Jones,"$1,645,357","$1,903,379"
Christian Wood,"$1,645,357","$1,903,379"
Treveon Graham,"$1,645,357","$1,903,379"
Furkan Korkmaz,"$1,620,564","$1,874,698"
Shaquille Harrison,"$1,620,564","$1,874,698"
Royce O'Neale,"$1,618,520","$1,872,334"
Wesley Iwundu,"$1,618,520","$1,872,334"
Abdel Nader,"$1,618,520","$1,872,334"
Damyean Dotson,"$1,618,520","$1,872,334"
Frank Jackson,"$1,618,520","$1,872,334"
Sterling Brown,"$1,618,520","$1,872,334"
Dillon Brooks,"$1,618,520","$1,872,334"
Dwayne Bacon,"$1,618,520","$1,872,334"
Semi Ojeleye,"$1,618,520","$1,872,334"
Chris Boucher,"$1,588,231","$1,837,295"
Malcolm Miller,"$1,588,231","$1,837,295"
Monte Morris,"$1,588,231","$1,837,295"
Mitchell Robinson,"$1,559,712","$1,804,303"
Nigel Williams-Goss,"$1,500,000","$1,735,227"
Isaiah Roby,"$1,500,000","$1,735,227"
Wenyen Gabriel,"$1,445,697","$1,672,409"
Shake Milton,"$1,445,697","$1,672,409"
Theo Pinson,"$1,445,697","$1,672,409"
Thanasis Antetokounmpo,"$1,445,697","$1,672,409"
Brad Wanamaker,"$1,445,697","$1,672,409"
Isaac Bonga,"$1,416,852","$1,639,040"
Chimezie Metu,"$1,416,852","$1,639,040"
Gary Trent Jr,"$1,416,852","$1,639,040"
Elie Okobo,"$1,416,852","$1,639,040"
Jevon Carter,"$1,416,852","$1,639,040"
Ryan Broekhoff,"$1,416,852","$1,639,040"
Melvin Frazier,"$1,416,852","$1,639,040"
Deonte Burton,"$1,416,852","$1,639,040"
Hamidou Diallo,"$1,416,852","$1,639,040"
Kenrich Williams,"$1,416,852","$1,639,040"
Jarred Vanderbilt,"$1,416,852","$1,639,040"
Duncan Robinson,"$1,416,852","$1,639,040"
Kendrick Nunn,"$1,416,852","$1,639,040"
De'Anthony Melton,"$1,416,852","$1,639,040"
Alize Johnson,"$1,416,852","$1,639,040"
Bruce Brown,"$1,416,852","$1,639,040"
Khyri Thomas,"$1,416,852","$1,639,040"
Sviatoslav Mykhailiuk,"$1,416,852","$1,639,040"
Keita Bates-Diop,"$1,416,852","$1,639,040"
Jalen Brunson,"$1,416,852","$1,639,040"
Devonte Graham,"$1,416,852","$1,639,040"
Jaylen Nowell,"$1,400,000","$1,619,546"
Bruno Fernando,"$1,400,000","$1,619,546"
Kevin Porter,"$1,290,960","$1,493,406"
Jordan McRae,"$1,254,933","$1,451,729"
Carsen Edwards,"$1,228,026","$1,420,603"
Cody Martin,"$1,173,310","$1,357,306"
Gary Payton II,"$1,052,909","$1,218,024"
Admiral Schofield,"$1,000,000","$1,156,818"
Terance Mann,"$1,000,000","$1,156,818"
David Nwaba,"$903,111","$1,044,735"
Miye Oni,"$898,310","$1,039,181"
Dewan Hernandez,"$898,310","$1,039,181"
Terence Davis,"$898,310","$1,039,181"
Matt Thomas,"$898,310","$1,039,181"
Justin James,"$898,310","$1,039,181"
DaQuan Jeffries,"$898,310","$1,039,181"
Jalen Lecque,"$898,310","$1,039,181"
Ignas Brazdeikis,"$898,310","$1,039,181"
Naz Reid,"$898,310","$1,039,181"
KZ Okpala,"$898,310","$1,039,181"
Talen Horton-Tucker,"$898,310","$1,039,181"
Eric Paschall,"$898,310","$1,039,181"
Alen Smailagic,"$898,310","$1,039,181"
Vlatko Cancar,"$898,310","$1,039,181"
Daniel Gafford,"$898,310","$1,039,181"
Caleb Martin,"$898,310","$1,039,181"
Jalen McDaniels,"$898,310","$1,039,181"
Nicolas Claxton,"$898,310","$1,039,181"
Javonte Green,"$898,310","$1,039,181"
Damion Lee,"$842,327","$974,419"
Jeff Green,"$840,427","$972,221"
Timothe Luwawu,"$837,583","$968,931"
Juwan Morgan,"$746,054","$863,049"
Gary Clark,"$718,765","$831,480"
Marvin Williams,"$604,278","$699,040"
Michael Kidd-Gilchrist,"$595,122","$688,448"
Rayjon Tucker,"$578,573","$669,304"
Chris Clemons,"$563,346","$651,689"
Brandon Goodwin,"$522,738","$604,713"
Reggie Jackson,"$512,721","$593,125"
Justin Patton,"$483,115","$558,876"
Anzejs Pasecniks,"$482,144","$557,753"
Chris Silva,"$466,918","$540,139"
Troy Daniels,"$458,439","$530,330"
Anthony Tolliver,"$434,704","$502,873"
Joakim Noah,"$381,360","$441,164"
Dion Waiters,"$375,385","$434,252"
Dean Wade,"$375,000","$433,806"
Norvel Pelle,"$350,189","$405,105"
Juan Toscano-Anderson,"$350,189","$405,105"
Ky Bowman,"$350,189","$405,105"
Jamal Crawford,"$289,803","$335,249"
Jordan Bell,"$250,000","$289,204"
Tyler Zeller,"$245,686","$284,214"
Trey Burke,"$229,220","$265,165"
Jontay Porter,"$197,933","$228,972"
Jerian Grant,"$196,288","$227,069"
Cameron Payne,"$196,288","$227,069"
Dragan Bender,"$189,700","$219,448"
Mychal Mulder,"$187,782","$217,229"
Corey Brewer,"$183,115","$211,830"
Sindarius Thornwell,"$183,115","$211,830"
PJ Dozier,"$183,115","$211,830"
Tyler Johnson,"$183,115","$211,830"
Jaylen Adams,"$163,356","$188,973"
Joe Chealey,"$163,356","$188,973"
Johnathan Williams,"$161,245","$186,531"
Luguentz Dort,"$155,647","$180,055"
Oshae Brissett,"$129,568","$149,886"
JP Macura,"$106,181","$122,832"
Donta Hall,"$101,504","$117,421"
Chasson Randle,"$91,557","$105,914"
Sheldon Mac,"$91,557","$105,914"
Jonah Bolden,"$89,846","$103,935"
Derrick Walton,"$81,678","$94,486"
Garrison Mathews,"$79,568","$92,045"
Justin Wright-Foreman,"$79,568","$92,045"
Jarrell Brantley,"$79,568","$92,045"
Paul Watson,"$79,568","$92,045"
Quinndary Weatherspoon,"$79,568","$92,045"
Drew Eubanks,"$79,568","$92,045"
Kyle Guy,"$79,568","$92,045"
Jaylen Hoard,"$79,568","$92,045"
Moses Brown,"$79,568","$92,045"
Tariq Owens,"$79,568","$92,045"
Marial Shayok,"$79,568","$92,045"
BJ Johnson,"$79,568","$92,045"
Vic Law,"$79,568","$92,045"
Kevin Hervey,"$79,568","$92,045"
Jared Harper,"$79,568","$92,045"
Kenny Wooten,"$79,568","$92,045"
Josh Gray,"$79,568","$92,045"
Zylan Cheatham,"$79,568","$92,045"
Jordan McLaughlin,"$79,568","$92,045"
Kelan Martin,"$79,568","$92,045"
Frank Mason,"$79,568","$92,045"
Cam Reynolds,"$79,568","$92,045"
Gabe Vincent,"$79,568","$92,045"
Kyle Alexander,"$79,568","$92,045"
Yuta Watanabe,"$79,568","$92,045"
John Konchar,"$79,568","$92,045"
Kostas Antetokounmpo,"$79,568","$92,045"
Devontae Cacok,"$79,568","$92,045"
Amir Coffey,"$79,568","$92,045"
Johnathan Motley,"$79,568","$92,045"
Brian Bowen,"$79,568","$92,045"
Naz Long,"$79,568","$92,045"
William Howard,"$79,568","$92,045"
Michael Frazier,"$79,568","$92,045"
Louis King,"$79,568","$92,045"
Jordan Bone,"$79,568","$92,045"
Tyler Cook,"$79,568","$92,045"
Bol Bol,"$79,568","$92,045"
Antonius Cleveland,"$79,568","$92,045"
Josh Reaves,"$79,568","$92,045"
Matt Mooney,"$79,568","$92,045"
Adam Mokoka,"$79,568","$92,045"
Max Strus,"$79,568","$92,045"
Kobi Simmons,"$79,568","$92,045"
Raymond Spalding,"$79,568","$92,045"
Chris Chiozza,"$79,568","$92,045"
Jeremiah Martin,"$79,568","$92,045"
Tremont Waters,"$79,568","$92,045"
Tacko Fall,"$79,568","$92,045"
Charlie Brown,"$79,568","$92,045"
Malik Newman,"$65,978","$76,324"
