PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
200768,2010-11,00,1610612745,HOU,25.0,75,71,2563.0,345,809,0.426,129,343,0.376,192,251,0.765,89,220,309,500,102,23,158,207,1011,Kyle Lowry
200768,2011-12,00,1610612745,HOU,26.0,47,38,1510.0,210,513,0.409,79,211,0.374,171,198,0.864,37,176,213,310,73,14,130,133,670,Kyle Lowry
200768,2012-13,00,1610612761,TOR,27.0,68,52,2020.0,250,623,0.401,101,279,0.362,190,239,0.795,56,265,321,435,94,24,157,218,791,Kyle Lowry
200768,2013-14,00,1610612761,TOR,28.0,79,79,2862.0,457,1080,0.423,190,500,0.38,313,385,0.813,88,281,369,586,121,15,194,267,1417,Kyle Lowry
200768,2014-15,00,1610612761,TOR,29.0,70,70,2414.0,430,1043,0.412,132,391,0.338,252,312,0.808,54,274,328,473,109,13,173,212,1244,Kyle Lowry
200768,2015-16,00,1610612761,TOR,30.0,77,77,2851.0,512,1198,0.427,212,547,0.388,398,491,0.811,55,310,365,494,158,34,225,211,1634,Kyle Lowry
200768,2016-17,00,1610612761,TOR,31.0,60,60,2244.0,426,918,0.464,193,468,0.412,299,365,0.819,48,238,286,417,88,19,173,170,1344,Kyle Lowry
200768,2017-18,00,1610612761,TOR,32.0,78,78,2510.0,403,944,0.427,238,596,0.399,223,261,0.854,66,368,434,537,85,19,183,192,1267,Kyle Lowry
200768,2018-19,00,1610612761,TOR,33.0,65,65,2213.0,304,739,0.411,157,453,0.347,161,194,0.83,41,271,312,564,91,31,182,166,926,Kyle Lowry
200768,2019-20,00,1610612761,TOR,34.0,58,58,2098.0,334,803,0.416,164,466,0.352,294,343,0.857,32,260,292,433,82,26,178,190,1126,Kyle Lowry
200768,2020-21,00,1610612761,TOR,35.0,46,46,1602.0,260,596,0.436,131,331,0.396,140,160,0.875,35,212,247,338,45,14,126,143,791,Kyle Lowry
200768,2021-22,00,1610612748,MIA,36.0,63,63,2133.0,276,627,0.44,144,382,0.377,148,174,0.851,33,249,282,474,67,17,168,177,844,Kyle Lowry
200768,2022-23,00,1610612748,MIA,37.0,55,44,1718.0,196,485,0.404,107,310,0.345,116,135,0.859,43,182,225,281,57,21,103,143,615,Kyle Lowry
203926,2014-15,00,1610612741,CHI,23.0,36,0,321.0,43,107,0.402,13,41,0.317,10,15,0.667,6,37,43,6,4,1,17,29,109,Doug McDermott
203926,2015-16,00,1610612741,CHI,24.0,81,4,1861.0,291,644,0.452,110,259,0.425,72,84,0.857,37,158,195,59,14,6,53,127,764,Doug McDermott
203926,2016-17,00,1610612741,CHI,25.0,44,4,1078.0,166,373,0.445,56,150,0.373,59,67,0.881,14,116,130,45,11,4,32,57,447,Doug McDermott
203926,2016-17,00,1610612760,OKC,25.0,22,1,430.0,56,124,0.452,21,58,0.362,12,17,0.706,6,43,49,13,2,1,6,22,145,Doug McDermott
203926,2016-17,00,0,TOT,25.0,66,5,1508.0,222,497,0.447,77,208,0.37,71,84,0.845,20,159,179,58,13,5,38,79,592,Doug McDermott
203926,2017-18,00,1610612752,NYK,26.0,55,1,1172.0,151,328,0.46,53,137,0.387,40,53,0.755,33,101,134,50,10,12,34,73,395,Doug McDermott
203926,2017-18,00,1610612742,DAL,26.0,26,3,596.0,86,180,0.478,39,79,0.494,24,28,0.857,7,59,66,29,9,4,22,49,235,Doug McDermott
203926,2017-18,00,0,TOT,26.0,81,4,1768.0,237,508,0.467,92,216,0.426,64,81,0.79,40,160,200,79,19,16,56,122,630,Doug McDermott
203926,2018-19,00,1610612754,IND,27.0,77,1,1340.0,207,422,0.491,84,206,0.408,66,79,0.835,17,92,109,67,18,8,42,104,564,Doug McDermott
203926,2019-20,00,1610612754,IND,28.0,69,0,1372.0,267,547,0.488,128,294,0.435,48,58,0.828,26,148,174,78,12,5,42,117,710,Doug McDermott
203926,2020-21,00,1610612754,IND,29.0,66,29,1619.0,354,665,0.532,111,286,0.388,80,98,0.816,60,161,221,85,20,6,53,117,899,Doug McDermott
203926,2021-22,00,1610612759,SAS,30.0,51,51,1223.0,215,465,0.462,108,256,0.422,40,51,0.784,18,97,115,64,13,6,43,79,578,Doug McDermott
203926,2022-23,00,1610612759,SAS,31.0,64,0,1314.0,239,523,0.457,123,298,0.413,53,70,0.757,23,115,138,91,13,6,58,118,654,Doug McDermott
1627788,2017-18,00,1610612755,PHI,20.0,14,0,80.0,8,28,0.286,5,17,0.294,2,4,0.5,2,9,11,4,2,1,2,12,23,Furkan Korkmaz
1627788,2018-19,00,1610612755,PHI,21.0,48,7,679.0,98,245,0.4,47,144,0.326,36,44,0.818,16,91,107,52,29,2,25,62,279,Furkan Korkmaz
1627788,2019-20,00,1610612755,PHI,22.0,72,12,1559.0,242,563,0.43,143,356,0.402,77,102,0.755,18,150,168,79,41,16,59,98,704,Furkan Korkmaz
1627788,2020-21,00,1610612755,PHI,23.0,55,11,1062.0,170,424,0.401,101,269,0.375,60,82,0.732,17,96,113,82,49,9,46,64,501,Furkan Korkmaz
1627788,2021-22,00,1610612755,PHI,24.0,67,19,1414.0,182,470,0.387,77,266,0.289,68,84,0.81,22,153,175,127,33,9,48,58,509,Furkan Korkmaz
1627788,2022-23,00,1610612755,PHI,25.0,37,0,353.0,48,111,0.432,18,46,0.391,26,36,0.722,6,36,42,22,10,3,24,18,140,Furkan Korkmaz
1629018,2018-19,00,1610612757,POR,20.0,15,1,111.0,16,50,0.32,5,21,0.238,3,7,0.429,1,10,11,5,1,2,4,4,40,Gary Trent Jr.
1629018,2019-20,00,1610612757,POR,21.0,61,8,1332.0,196,441,0.444,112,268,0.418,37,45,0.822,25,75,100,61,48,16,21,90,541,Gary Trent Jr.
1629018,2020-21,00,1610612757,POR,22.0,41,23,1262.0,217,524,0.414,121,305,0.397,58,75,0.773,21,70,91,58,37,6,31,63,613,Gary Trent Jr.
1629018,2020-21,00,1610612761,TOR,22.0,17,15,540.0,103,261,0.395,44,124,0.355,25,31,0.806,6,55,61,22,19,4,12,29,275,Gary Trent Jr.
1629018,2020-21,00,0,TOT,22.0,58,38,1802.0,320,785,0.408,165,429,0.385,83,106,0.783,27,125,152,80,56,10,43,92,888,Gary Trent Jr.
1629018,2021-22,00,1610612761,TOR,23.0,70,69,2448.0,450,1086,0.414,209,545,0.383,174,204,0.853,26,165,191,141,122,19,73,144,1283,Gary Trent Jr.
1629018,2022-23,00,1610612761,TOR,24.0,66,44,2118.0,405,935,0.433,166,450,0.369,172,205,0.839,30,143,173,106,104,14,55,102,1148,Gary Trent Jr.
1628380,2017-18,00,1610612757,POR,20.0,66,1,1045.0,115,289,0.398,35,113,0.31,27,42,0.643,45,176,221,52,17,31,58,133,292,Zach Collins
1628380,2018-19,00,1610612757,POR,21.0,77,0,1356.0,189,400,0.473,40,121,0.331,94,126,0.746,109,215,324,71,25,66,77,174,512,Zach Collins
1628380,2019-20,00,1610612757,POR,22.0,11,11,290.0,32,68,0.471,7,19,0.368,6,8,0.75,25,44,69,16,5,5,14,36,77,Zach Collins
1628380,2021-22,00,1610612759,SAS,24.0,28,4,502.0,76,155,0.49,14,41,0.341,52,65,0.8,46,107,153,61,13,23,45,67,218,Zach Collins
1628380,2022-23,00,1610612759,SAS,25.0,63,26,1441.0,284,548,0.518,55,147,0.374,108,142,0.761,116,286,402,180,37,49,129,199,731,Zach Collins
1626166,2015-16,00,1610612760,OKC,21.0,57,1,698.0,114,278,0.41,36,111,0.324,19,24,0.792,9,76,85,108,36,6,44,80,283,Cameron Payne
1626166,2016-17,00,1610612760,OKC,22.0,20,0,320.0,43,130,0.331,16,52,0.308,4,4,1.0,2,29,31,40,10,4,16,38,106,Cameron Payne
1626166,2016-17,00,1610612741,CHI,22.0,11,0,142.0,21,63,0.333,11,34,0.324,1,4,0.25,1,16,17,15,4,0,13,14,54,Cameron Payne
1626166,2016-17,00,0,TOT,22.0,31,0,462.0,64,193,0.332,27,86,0.314,5,8,0.625,3,45,48,55,14,4,29,52,160,Cameron Payne
1626166,2017-18,00,1610612741,CHI,23.0,25,14,582.0,87,215,0.405,35,91,0.385,12,16,0.75,18,51,69,113,26,9,36,44,221,Cameron Payne
1626166,2018-19,00,1610612741,CHI,24.0,31,12,536.0,69,168,0.411,16,59,0.271,22,25,0.88,10,43,53,83,20,6,34,49,176,Cameron Payne
1626166,2018-19,00,1610612739,CLE,24.0,9,1,176.0,27,55,0.491,9,25,0.36,11,16,0.688,3,16,19,23,8,3,11,15,74,Cameron Payne
1626166,2018-19,00,0,TOT,24.0,40,13,712.0,96,223,0.43,25,84,0.298,33,41,0.805,13,59,72,106,28,9,45,64,250,Cameron Payne
1626166,2019-20,00,1610612756,PHX,25.0,8,0,183.0,33,68,0.485,15,29,0.517,6,7,0.857,4,27,31,24,8,2,11,20,87,Cameron Payne
1626166,2020-21,00,1610612756,PHX,26.0,60,1,1079.0,191,395,0.484,73,166,0.44,50,56,0.893,16,128,144,217,36,16,60,97,505,Cameron Payne
1626166,2021-22,00,1610612756,PHX,27.0,58,12,1278.0,240,587,0.409,71,211,0.336,75,89,0.843,24,151,175,282,40,17,103,119,626,Cameron Payne
1626166,2022-23,00,1610612756,PHX,28.0,48,15,968.0,188,453,0.415,68,185,0.368,49,64,0.766,12,94,106,214,33,8,81,88,493,Cameron Payne
203493,2013-14,00,1610612746,LAC,23.0,43,0,396.0,43,121,0.355,22,73,0.301,7,9,0.778,11,43,54,12,9,1,13,26,115,Reggie Bullock
203493,2014-15,00,1610612746,LAC,24.0,25,2,263.0,23,54,0.426,15,39,0.385,4,5,0.8,0,40,40,6,9,2,6,17,65,Reggie Bullock
203493,2014-15,00,1610612756,PHX,24.0,11,0,75.0,1,16,0.063,0,7,0.0,2,4,0.5,1,9,10,2,1,2,2,2,4,Reggie Bullock
203493,2014-15,00,0,TOT,24.0,36,2,338.0,24,70,0.343,15,46,0.326,6,9,0.667,1,49,50,8,10,4,8,19,69,Reggie Bullock
203493,2015-16,00,1610612765,DET,25.0,37,0,429.0,43,98,0.439,22,53,0.415,14,15,0.933,14,54,68,27,10,2,8,29,122,Reggie Bullock
203493,2016-17,00,1610612765,DET,26.0,31,5,467.0,54,128,0.422,28,73,0.384,5,7,0.714,13,51,64,29,18,3,10,22,141,Reggie Bullock
203493,2017-18,00,1610612765,DET,27.0,62,52,1732.0,267,546,0.489,125,281,0.445,39,49,0.796,27,127,154,95,47,13,47,70,698,Reggie Bullock
203493,2018-19,00,1610612765,DET,28.0,44,44,1355.0,182,441,0.413,114,294,0.388,56,64,0.875,20,103,123,109,24,5,54,79,534,Reggie Bullock
203493,2018-19,00,1610612747,LAL,28.0,19,16,524.0,63,153,0.412,34,99,0.343,17,21,0.81,2,48,50,20,16,7,11,30,177,Reggie Bullock
203493,2018-19,00,0,TOT,28.0,63,60,1879.0,245,594,0.412,148,393,0.377,73,85,0.859,22,151,173,129,40,12,65,109,711,Reggie Bullock
203493,2019-20,00,1610612752,NYK,29.0,29,19,684.0,90,224,0.402,37,111,0.333,17,21,0.81,13,55,68,42,25,3,19,56,234,Reggie Bullock
203493,2020-21,00,1610612752,NYK,30.0,65,64,1949.0,248,561,0.442,163,398,0.41,50,55,0.909,16,207,223,99,52,11,45,146,709,Reggie Bullock
203493,2021-22,00,1610612742,DAL,31.0,68,37,1902.0,201,501,0.401,141,392,0.36,40,48,0.833,33,208,241,83,41,14,40,111,583,Reggie Bullock
203493,2022-23,00,1610612742,DAL,32.0,78,55,2365.0,192,470,0.409,151,397,0.38,26,37,0.703,32,251,283,108,54,13,36,166,561,Reggie Bullock
203915,2014-15,00,1610612765,DET,22.0,34,1,455.0,51,169,0.302,12,65,0.185,31,34,0.912,4,44,48,104,19,6,33,53,145,Spencer Dinwiddie
203915,2015-16,00,1610612765,DET,23.0,12,0,159.0,19,54,0.352,1,10,0.1,19,33,0.576,4,13,17,22,3,0,7,20,58,Spencer Dinwiddie
203915,2016-17,00,1610612751,BKN,24.0,59,18,1334.0,134,302,0.444,38,101,0.376,126,159,0.792,27,137,164,185,44,23,66,119,432,Spencer Dinwiddie
203915,2017-18,00,1610612751,BKN,25.0,80,58,2306.0,324,838,0.387,141,433,0.326,218,268,0.813,40,219,259,524,68,23,128,186,1007,Spencer Dinwiddie
203915,2018-19,00,1610612751,BKN,26.0,68,4,1914.0,366,828,0.442,124,370,0.335,287,356,0.806,26,140,166,311,40,17,152,187,1143,Spencer Dinwiddie
203915,2019-20,00,1610612751,BKN,27.0,64,49,1994.0,424,1021,0.415,123,400,0.308,347,446,0.778,32,189,221,432,40,21,174,180,1318,Spencer Dinwiddie
203915,2020-21,00,1610612751,BKN,28.0,3,3,64.0,6,16,0.375,2,7,0.286,6,6,1.0,0,13,13,9,2,1,5,4,20,Spencer Dinwiddie
203915,2021-22,00,1610612764,WAS,29.0,44,44,1330.0,185,492,0.376,70,226,0.31,116,143,0.811,36,171,207,256,27,7,73,107,556,Spencer Dinwiddie
203915,2021-22,00,1610612742,DAL,29.0,23,7,650.0,121,243,0.498,42,104,0.404,79,109,0.725,9,63,72,90,17,6,31,43,363,Spencer Dinwiddie
203915,2021-22,00,0,TOT,29.0,67,51,1981.0,306,735,0.416,112,330,0.339,195,252,0.774,45,234,279,346,44,13,104,150,919,Spencer Dinwiddie
203915,2022-23,00,1610612742,DAL,30.0,53,53,1808.0,316,694,0.455,138,341,0.405,170,207,0.821,19,144,163,279,39,16,90,124,940,Spencer Dinwiddie
203915,2022-23,00,1610612751,BKN,30.0,26,26,917.0,144,356,0.404,43,149,0.289,98,123,0.797,9,98,107,236,28,8,55,63,429,Spencer Dinwiddie
203915,2022-23,00,0,TOT,30.0,79,79,2725.0,460,1050,0.438,181,490,0.369,268,330,0.812,28,242,270,515,67,24,145,187,1369,Spencer Dinwiddie
201942,2009-10,00,1610612761,TOR,20.0,77,65,1664.0,255,512,0.498,4,16,0.25,148,194,0.763,66,157,223,53,43,18,62,176,662,DeMar DeRozan
201942,2010-11,00,1610612761,TOR,21.0,82,82,2851.0,539,1154,0.467,5,52,0.096,327,402,0.813,75,240,315,148,85,31,144,217,1410,DeMar DeRozan
201942,2011-12,00,1610612761,TOR,22.0,63,63,2206.0,381,903,0.422,24,92,0.261,268,331,0.81,40,171,211,128,48,17,123,162,1054,DeMar DeRozan
201942,2012-13,00,1610612761,TOR,23.0,82,82,3013.0,548,1231,0.445,34,120,0.283,355,427,0.831,48,272,320,204,76,24,151,173,1485,DeMar DeRozan
201942,2013-14,00,1610612761,TOR,24.0,79,79,3017.0,604,1407,0.429,64,210,0.305,519,630,0.824,51,292,343,313,86,28,176,197,1791,DeMar DeRozan
201942,2014-15,00,1610612761,TOR,25.0,60,60,2100.0,409,990,0.413,25,88,0.284,361,434,0.832,41,236,277,210,73,11,137,122,1204,DeMar DeRozan
201942,2015-16,00,1610612761,TOR,26.0,78,78,2804.0,614,1377,0.446,47,139,0.338,555,653,0.85,64,285,349,315,81,21,175,167,1830,DeMar DeRozan
201942,2016-17,00,1610612761,TOR,27.0,74,74,2620.0,721,1545,0.467,33,124,0.266,545,647,0.842,70,316,386,290,78,13,180,134,2020,DeMar DeRozan
201942,2017-18,00,1610612761,TOR,28.0,80,80,2712.0,645,1413,0.456,89,287,0.31,461,559,0.825,59,256,315,417,85,22,175,151,1840,DeMar DeRozan
201942,2018-19,00,1610612759,SAS,29.0,77,77,2688.0,631,1313,0.481,7,45,0.156,366,441,0.83,54,408,462,475,86,36,199,177,1635,DeMar DeRozan
201942,2019-20,00,1610612759,SAS,30.0,68,68,2316.0,557,1049,0.531,9,35,0.257,381,451,0.845,44,331,375,380,70,20,164,180,1504,DeMar DeRozan
201942,2020-21,00,1610612759,SAS,31.0,61,61,2056.0,455,920,0.495,19,74,0.257,387,440,0.88,40,219,259,422,56,15,119,128,1316,DeMar DeRozan
201942,2021-22,00,1610612741,CHI,32.0,76,76,2743.0,774,1535,0.504,50,142,0.352,520,593,0.877,56,336,392,374,68,24,181,178,2118,DeMar DeRozan
201942,2022-23,00,1610612741,CHI,33.0,74,74,2682.0,657,1303,0.504,46,142,0.324,456,523,0.872,34,309,343,377,83,36,153,186,1816,DeMar DeRozan
1629659,2019-20,00,1610612747,LAL,19.0,6,1,81.0,14,30,0.467,4,13,0.308,2,4,0.5,2,5,7,6,8,1,6,10,34,Talen Horton-Tucker
1629659,2020-21,00,1610612747,LAL,20.0,65,4,1304.0,224,489,0.458,37,131,0.282,100,129,0.775,25,144,169,181,63,21,105,127,585,Talen Horton-Tucker
1629659,2021-22,00,1610612747,LAL,21.0,60,19,1511.0,224,538,0.416,49,182,0.269,100,125,0.8,37,156,193,159,59,29,82,148,597,Talen Horton-Tucker
1629659,2022-23,00,1610612762,UTA,22.0,65,20,1313.0,257,613,0.419,58,203,0.286,126,168,0.75,41,169,210,246,41,29,126,108,698,Talen Horton-Tucker
202692,2011-12,00,1610612762,UTA,20.0,59,0,939.0,153,357,0.429,15,45,0.333,104,143,0.727,57,75,132,55,27,5,51,84,425,Alec Burks
202692,2012-13,00,1610612762,UTA,21.0,64,0,1137.0,163,388,0.42,33,92,0.359,92,129,0.713,37,108,145,92,35,13,74,114,451,Alec Burks
202692,2013-14,00,1610612762,UTA,22.0,78,12,2193.0,380,831,0.457,50,143,0.35,279,373,0.748,59,198,257,212,69,14,149,190,1089,Alec Burks
202692,2014-15,00,1610612762,UTA,23.0,27,27,899.0,121,300,0.403,26,68,0.382,106,129,0.822,19,95,114,82,17,5,52,64,374,Alec Burks
202692,2015-16,00,1610612762,UTA,24.0,31,3,797.0,137,334,0.41,32,79,0.405,106,141,0.752,16,93,109,63,18,4,51,71,412,Alec Burks
202692,2016-17,00,1610612762,UTA,25.0,42,0,653.0,99,248,0.399,25,76,0.329,60,78,0.769,17,103,120,30,18,5,35,50,283,Alec Burks
202692,2017-18,00,1610612762,UTA,26.0,64,1,1059.0,170,414,0.411,47,142,0.331,107,124,0.863,19,173,192,67,37,8,60,75,494,Alec Burks
202692,2018-19,00,1610612762,UTA,27.0,17,0,269.0,47,114,0.412,16,43,0.372,33,38,0.868,2,25,27,20,6,4,15,22,143,Alec Burks
202692,2018-19,00,1610612739,CLE,27.0,34,24,979.0,136,340,0.4,45,119,0.378,79,98,0.806,26,160,186,98,25,16,46,62,396,Alec Burks
202692,2018-19,00,1610612758,SAC,27.0,13,0,127.0,9,20,0.45,0,6,0.0,4,5,0.8,2,20,22,10,8,1,4,7,22,Alec Burks
202692,2018-19,00,0,TOT,27.0,64,24,1375.0,192,474,0.405,61,168,0.363,116,141,0.823,30,205,235,128,39,21,65,91,561,Alec Burks
202692,2019-20,00,1610612744,GSW,28.0,48,18,1390.0,244,601,0.406,84,224,0.375,201,224,0.897,37,189,226,151,50,17,76,107,773,Alec Burks
202692,2019-20,00,1610612755,PHI,28.0,18,1,364.0,77,167,0.461,32,77,0.416,34,41,0.829,11,45,56,38,12,0,15,21,220,Alec Burks
202692,2019-20,00,0,TOT,28.0,66,19,1754.0,321,768,0.418,116,301,0.385,235,265,0.887,48,234,282,189,62,17,91,128,993,Alec Burks
202692,2020-21,00,1610612752,NYK,29.0,49,5,1255.0,210,500,0.42,102,246,0.415,101,118,0.856,21,206,227,107,31,14,49,102,623,Alec Burks
202692,2021-22,00,1610612752,NYK,30.0,81,44,2318.0,285,728,0.391,157,389,0.404,217,264,0.822,47,350,397,239,85,26,91,215,944,Alec Burks
202692,2022-23,00,1610612765,DET,31.0,51,8,1122.0,200,459,0.436,99,239,0.414,153,188,0.814,19,139,158,114,38,8,58,98,652,Alec Burks
203920,2017-18,00,1610612753,ORL,25.0,42,0,578.0,68,126,0.54,0,0,0.0,42,61,0.689,70,110,180,34,15,21,21,56,178,Khem Birch
203920,2018-19,00,1610612753,ORL,26.0,50,1,643.0,91,151,0.603,0,1,0.0,58,83,0.699,79,111,190,38,18,29,20,72,240,Khem Birch
203920,2019-20,00,1610612753,ORL,27.0,48,24,922.0,73,143,0.51,0,1,0.0,66,101,0.653,91,129,220,50,20,23,31,91,212,Khem Birch
203920,2020-21,00,1610612753,ORL,28.0,48,5,952.0,94,209,0.45,4,21,0.19,63,85,0.741,117,126,243,53,32,28,23,67,255,Khem Birch
203920,2020-21,00,1610612761,TOR,28.0,19,17,577.0,95,171,0.556,9,31,0.29,28,44,0.636,57,87,144,36,16,22,21,46,227,Khem Birch
203920,2020-21,00,0,TOT,28.0,67,22,1529.0,189,380,0.497,13,52,0.25,91,129,0.705,174,213,387,89,48,50,44,113,482,Khem Birch
203920,2021-22,00,1610612761,TOR,29.0,55,28,991.0,97,200,0.485,0,14,0.0,53,71,0.746,122,117,239,56,30,26,29,104,247,Khem Birch
203920,2022-23,00,1610612761,TOR,30.0,20,0,162.0,19,32,0.594,1,2,0.5,4,5,0.8,8,17,25,7,5,5,8,24,43,Khem Birch
200752,2006-07,00,1610612763,MEM,20.0,78,43,2103.0,321,760,0.422,52,143,0.364,152,209,0.727,93,255,348,100,71,74,140,192,846,Rudy Gay
200752,2007-08,00,1610612763,MEM,21.0,81,81,3000.0,625,1355,0.461,134,387,0.346,248,316,0.785,140,359,499,158,111,79,190,230,1632,Rudy Gay
200752,2008-09,00,1610612763,MEM,22.0,79,78,2945.0,572,1262,0.453,85,242,0.351,264,344,0.767,109,328,437,135,98,59,203,221,1493,Rudy Gay
200752,2009-10,00,1610612763,MEM,23.0,80,80,3175.0,600,1288,0.466,66,202,0.327,301,400,0.752,115,357,472,153,118,64,169,201,1567,Rudy Gay
200752,2010-11,00,1610612763,MEM,24.0,54,54,2152.0,409,869,0.471,57,144,0.396,194,241,0.805,82,254,336,153,91,58,135,131,1069,Rudy Gay
200752,2011-12,00,1610612763,MEM,25.0,65,65,2422.0,485,1067,0.455,54,173,0.312,208,263,0.791,130,287,417,147,95,55,161,138,1232,Rudy Gay
200752,2012-13,00,1610612763,MEM,26.0,42,42,1541.0,281,688,0.408,40,129,0.31,121,156,0.776,56,193,249,108,56,31,104,87,723,Rudy Gay
200752,2012-13,00,1610612761,TOR,26.0,33,32,1146.0,240,565,0.425,44,131,0.336,119,139,0.856,43,169,212,94,57,22,94,95,643,Rudy Gay
200752,2012-13,00,0,TOT,26.0,75,74,2687.0,521,1253,0.416,84,260,0.323,240,295,0.814,99,362,461,202,113,53,198,182,1366,Rudy Gay
200752,2013-14,00,1610612761,TOR,27.0,18,18,639.0,130,335,0.388,22,59,0.373,68,88,0.773,29,104,133,40,28,23,59,47,350,Rudy Gay
200752,2013-14,00,1610612758,SAC,27.0,55,55,1892.0,407,844,0.482,43,138,0.312,250,299,0.836,84,220,304,169,67,33,165,124,1107,Rudy Gay
200752,2013-14,00,0,TOT,27.0,73,73,2531.0,537,1179,0.455,65,197,0.33,318,387,0.822,113,324,437,209,95,56,224,171,1457,Rudy Gay
200752,2014-15,00,1610612758,SAC,28.0,68,67,2408.0,508,1116,0.455,79,220,0.359,337,393,0.858,98,301,399,250,71,41,183,157,1432,Rudy Gay
200752,2015-16,00,1610612758,SAC,29.0,70,70,2379.0,466,1007,0.463,74,215,0.344,198,254,0.78,103,353,456,120,100,51,139,184,1204,Rudy Gay
200752,2016-17,00,1610612758,SAC,30.0,30,30,1013.0,201,442,0.455,42,113,0.372,118,138,0.855,35,155,190,83,44,26,74,79,562,Rudy Gay
200752,2017-18,00,1610612759,SAS,31.0,57,6,1231.0,253,537,0.471,37,118,0.314,112,145,0.772,76,215,291,73,46,38,78,98,655,Rudy Gay
200752,2018-19,00,1610612759,SAS,32.0,69,51,1842.0,376,746,0.504,74,184,0.402,120,147,0.816,63,407,470,182,54,34,114,159,946,Rudy Gay
200752,2019-20,00,1610612759,SAS,33.0,67,5,1461.0,266,596,0.446,74,220,0.336,120,136,0.882,61,301,362,114,35,33,88,103,726,Rudy Gay
200752,2020-21,00,1610612759,SAS,34.0,63,1,1358.0,264,628,0.42,106,278,0.381,82,102,0.804,42,261,303,88,45,40,65,115,716,Rudy Gay
200752,2021-22,00,1610612762,UTA,35.0,55,1,1038.0,157,379,0.414,70,203,0.345,62,79,0.785,55,187,242,56,25,19,47,95,446,Rudy Gay
200752,2022-23,00,1610612762,UTA,36.0,56,0,816.0,109,287,0.38,33,130,0.254,42,49,0.857,33,130,163,57,19,18,37,68,293,Rudy Gay
1629020,2018-19,00,1610612743,DEN,20.0,17,0,69.0,9,19,0.474,0,1,0.0,6,10,0.6,7,16,23,3,6,1,8,8,24,Jarred Vanderbilt
1629020,2019-20,00,1610612743,DEN,21.0,9,0,41.0,5,7,0.714,0,0,0.0,0,0,0.0,3,5,8,2,3,1,7,6,10,Jarred Vanderbilt
1629020,2019-20,00,1610612750,MIN,21.0,2,0,5.0,0,1,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,Jarred Vanderbilt
1629020,2019-20,00,0,TOT,21.0,11,0,47.0,5,8,0.625,0,1,0.0,2,2,1.0,3,6,9,2,3,1,7,6,12,Jarred Vanderbilt
1629020,2020-21,00,1610612750,MIN,22.0,64,30,1139.0,143,236,0.606,1,5,0.2,57,102,0.559,118,250,368,76,64,46,53,123,344,Jarred Vanderbilt
1629020,2021-22,00,1610612750,MIN,23.0,74,67,1881.0,212,361,0.587,2,14,0.143,86,131,0.656,215,409,624,94,99,46,73,181,512,Jarred Vanderbilt
1629020,2022-23,00,1610612762,UTA,24.0,52,41,1254.0,173,311,0.556,19,57,0.333,67,102,0.657,121,288,409,142,53,15,68,133,432,Jarred Vanderbilt
1629020,2022-23,00,1610612747,LAL,24.0,26,24,625.0,74,140,0.529,10,33,0.303,29,37,0.784,49,124,173,42,30,6,29,57,187,Jarred Vanderbilt
1629020,2022-23,00,0,TOT,24.0,78,65,1880.0,247,451,0.548,29,90,0.322,96,139,0.691,170,412,582,184,83,21,97,190,619,Jarred Vanderbilt
1629162,2019-20,00,1610612750,MIN,24.0,30,2,590.0,87,178,0.489,29,76,0.382,26,39,0.667,7,42,49,125,34,4,31,31,229,Jordan McLaughlin
1629162,2020-21,00,1610612750,MIN,25.0,51,2,938.0,100,242,0.413,33,92,0.359,23,30,0.767,21,87,108,193,51,6,51,44,256,Jordan McLaughlin
1629162,2021-22,00,1610612750,MIN,26.0,62,3,902.0,88,200,0.44,27,85,0.318,30,40,0.75,22,72,94,180,57,10,38,54,233,Jordan McLaughlin
1629162,2022-23,00,1610612750,MIN,27.0,43,0,679.0,61,145,0.421,24,78,0.308,15,18,0.833,15,47,62,148,32,4,33,28,161,Jordan McLaughlin
1628960,2018-19,00,1610612762,UTA,23.0,38,2,416.0,67,178,0.376,32,99,0.323,45,60,0.75,3,20,23,25,6,6,33,47,211,Grayson Allen
1628960,2019-20,00,1610612763,MEM,24.0,38,0,718.0,117,251,0.466,57,141,0.404,39,45,0.867,8,77,85,52,10,2,33,53,330,Grayson Allen
1628960,2020-21,00,1610612763,MEM,25.0,50,38,1260.0,173,414,0.418,107,274,0.391,79,91,0.868,19,141,160,108,46,8,48,71,532,Grayson Allen
1628960,2021-22,00,1610612749,MIL,26.0,66,61,1805.0,255,569,0.448,159,389,0.409,64,74,0.865,32,190,222,100,46,18,43,96,733,Grayson Allen
1628960,2022-23,00,1610612749,MIL,27.0,72,70,1972.0,245,557,0.44,146,366,0.399,114,126,0.905,61,176,237,163,62,14,72,117,750,Grayson Allen
202685,2012-13,00,1610612761,TOR,21.0,62,57,1482.0,204,366,0.557,0,0,0.0,146,185,0.789,121,251,372,45,17,78,94,188,554,Jonas Valanciunas
