Player Name,2018-2019,2018-2019(*)
Ekpe Udoh,"3,360,000.00","3,950,985.00"
Devin Booker,"3,314,365.00","3,897,324.00"
Myles Turner,"3,294,994.00","3,874,545.00"
Luke Kennard,"3,275,280.00","3,851,364.00"
Troy Daniels,"3,258,539.00","3,831,678.00"
Kelly Oubre,"3,208,630.00","3,772,991.00"
Miles Bridges,"3,206,640.00","3,770,651.00"
Marquese Chriss,"3,206,160.00","3,770,087.00"
Tomas Satoransky,"3,129,187.00","3,679,575.00"
Bryn Forbes,"3,125,000.00","3,674,651.00"
Donovan Mitchell,"3,111,480.00","3,658,753.00"
Terry Rozier,"3,050,389.00","3,586,917.00"
Jerome Robinson,"3,050,160.00","3,586,648.00"
Yogi Ferrell,"3,000,000.00","3,527,665.00"
Elfrid Payton,"3,000,000.00","3,527,665.00"
Bam Adebayo,"2,955,840.00","3,475,738.00"
Jakob Poeltl,"2,947,320.00","3,465,720.00"
Michael Porter,"2,894,160.00","3,403,209.00"
Andrew Nicholson,"2,844,429.00","3,344,731.00"
Justin Jackson,"2,807,880.00","3,301,754.00"
Thon Maker,"2,799,720.00","3,292,158.00"
Seth Curry,"2,795,000.00","3,286,608.00"
Cedi Osman,"2,775,000.00","3,263,090.00"
Sam Dekker,"2,760,094.00","3,245,563.00"
Troy Brown,"2,752,680.00","3,236,845.00"
Justin Patton,"2,667,600.00","3,136,800.00"
Guerschon Yabusele,"2,667,600.00","3,136,800.00"
Domantas Sabonis,"2,659,800.00","3,127,628.00"
Jerian Grant,"2,639,313.00","3,103,538.00"
Zhaire Smith,"2,615,160.00","3,075,136.00"
Corey Brewer,"2,559,925.00","3,010,185.00"
Delon Wright,"2,536,898.00","2,983,109.00"
DJ Wilson,"2,534,280.00","2,980,031.00"
Dario Saric,"2,526,840.00","2,971,282.00"
Taurean Prince,"2,526,840.00","2,971,282.00"
Justin Anderson,"2,516,047.00","2,958,591.00"
Shelvin Mack,"2,512,601.00","2,954,538.00"
Manu Ginobili,"2,500,000.00","2,939,721.00"
Reggie Bullock,"2,500,000.00","2,939,721.00"
Bobby Portis,"2,494,346.00","2,933,073.00"
Dante Cunningham,"2,487,000.00","2,924,435.00"
Donte DiVincenzo,"2,484,360.00","2,921,330.00"
Rondae Hollis-Jefferson,"2,470,356.00","2,904,863.00"
Tyus Jones,"2,444,052.00","2,873,932.00"
Jarell Martin,"2,416,221.00","2,841,206.00"
Greg Monroe,"2,410,167.00","2,834,086.00"
TJ Leaf,"2,407,560.00","2,831,022.00"
Georgios Papagiannis,"2,400,480.00","2,822,697.00"
Jeff Green,"2,393,887.00","2,814,944.00"
Amir Johnson,"2,393,887.00","2,814,944.00"
Raymond Felton,"2,393,887.00","2,814,944.00"
Dwyane Wade,"2,393,887.00","2,814,944.00"
Udonis Haslem,"2,393,887.00","2,814,944.00"
JaVale McGee,"2,393,887.00","2,814,944.00"
Zaza Pachulia,"2,393,887.00","2,814,944.00"
Jose Calderon,"2,393,887.00","2,814,944.00"
Devin Harris,"2,393,887.00","2,814,944.00"
Channing Frye,"2,393,887.00","2,814,944.00"
Carmelo Anthony,"2,393,887.00","2,814,944.00"
Vince Carter,"2,393,887.00","2,814,944.00"
Lonnie Walker,"2,360,160.00","2,775,285.00"
John Collins,"2,299,080.00","2,703,462.00"
Denzel Valentine,"2,280,600.00","2,681,731.00"
Larry Nance Jr,"2,272,390.00","2,672,077.00"
Kevin Huerter,"2,250,960.00","2,646,878.00"
Monta Ellis,"2,245,400.00","2,640,340.00"
Harry Giles,"2,207,040.00","2,595,233.00"
Darius Miller,"2,205,000.00","2,592,834.00"
Henry Ellenson,"2,199,311.00","2,586,144.00"
Derrick Rose,"2,176,260.00","2,559,039.00"
Omri Casspi,"2,176,260.00","2,559,039.00"
Juan Hernangomez,"2,166,360.00","2,547,398.00"
Quincy Pondexter,"2,165,481.00","2,546,364.00"
Jonas Jerebko,"2,165,481.00","2,546,364.00"
Josh Okogie,"2,163,600.00","2,544,152.00"
Nik Stauskas,"2,161,886.00","2,542,136.00"
Terrance Ferguson,"2,118,840.00","2,491,519.00"
Raul Neto,"2,100,000.00","2,469,366.00"
Salah Mejri,"2,098,196.00","2,467,244.00"
Grayson Allen,"2,076,960.00","2,442,273.00"
Jarrett Allen,"2,034,120.00","2,391,898.00"
Isaiah Thomas,"2,029,463.00","2,386,422.00"
Spencer Hawes,"2,007,058.00","2,360,076.00"
Cole Aldrich,"2,000,000.00","2,351,777.00"
Torrey Craig,"2,000,000.00","2,351,777.00"
Chandler Hutchison,"1,991,520.00","2,341,805.00"
OG Anunoby,"1,952,760.00","2,296,228.00"
Ante Zizic,"1,952,760.00","2,296,228.00"
Shabazz Napier,"1,942,422.00","2,284,071.00"
Aaron Holiday,"1,914,480.00","2,251,215.00"
Timothe Luwawu,"1,880,268.00","2,210,985.00"
Tyler Lydon,"1,874,640.00","2,204,367.00"
Anfernee Simons,"1,837,800.00","2,161,048.00"
Tim Frazier,"1,832,107.00","2,154,353.00"
Trey Burke,"1,795,015.00","2,110,737.00"
Malik Beasley,"1,773,840.00","2,085,838.00"
Moritz Wagner,"1,764,240.00","2,074,549.00"
Nerlens Noel,"1,757,429.00","2,066,540.00"
Ian Clark,"1,757,429.00","2,066,540.00"
